,from,to,date_x,date_y,new_id_x,new_id_y
15247,110136,6240,2001-10-10,2000-06-21,4950,1342
15248,111129,6240,2001-11-11,2000-06-21,5169,1342
15249,112169,6240,2001-12-12,2000-06-21,5398,1342
15250,8013,6240,2000-08-01,2000-06-21,1579,1342
15251,107197,6240,2001-07-18,2000-06-21,4359,1342
15252,201197,6240,2002-01-22,2000-06-21,5642,1342
15253,202200,6240,2002-02-21,2000-06-21,5892,1342
15254,106036,6240,2001-06-04,2000-06-21,3949,1342
15255,107046,6240,2001-07-05,2000-06-21,4216,1342
15256,107070,6240,2001-07-06,2000-06-21,4239,1342
15257,111069,6240,2001-11-07,2000-06-21,5121,1342
15258,201095,6240,2002-01-11,2000-06-21,5553,1342
15259,202139,6240,2002-02-15,2000-06-21,5834,1342
15260,105058,6240,2001-05-07,2000-06-21,3675,1342
15261,105129,6240,2001-05-14,2000-06-21,3742,1342
15262,105175,6240,2001-05-17,2000-06-21,3781,1342
15263,106027,6240,2001-06-03,2000-06-21,3940,1342
15264,112214,6240,2001-12-15,2000-06-21,5434,1342
15265,107007,6240,2001-07-02,2000-06-21,4181,1342
15266,202133,6240,2002-02-14,2000-06-21,5828,1342
15267,107101,6240,2001-07-09,2000-06-21,4268,1342
15268,110124,6240,2001-10-09,2000-06-21,4942,1342
15269,110204,6240,2001-10-15,2000-06-21,5005,1342
15270,111034,6240,2001-11-05,2000-06-21,5107,1342
15271,111087,6240,2001-11-08,2000-06-21,5136,1342
15272,111153,6240,2001-11-13,2000-06-21,5185,1342
15273,111281,6240,2001-11-22,2000-06-21,5283,1342
15274,112202,6240,2001-12-14,2000-06-21,5427,1342
15275,201015,6240,2002-01-04,2000-06-21,5486,1342
15276,201136,6240,2002-01-15,2000-06-21,5590,1342
15277,201177,6240,2002-01-18,2000-06-21,5623,1342
15278,201229,6240,2002-01-24,2000-06-21,5670,1342
15279,201249,6240,2002-01-26,2000-06-21,5688,1342
15280,202151,6240,2002-02-15,2000-06-21,5845,1342
15281,202176,6240,2002-02-19,2000-06-21,5868,1342
15282,203071,6240,2002-03-07,2000-06-21,5963,1342
15283,9105,6241,2000-09-10,2000-06-21,1870,1343
15284,202177,6242,2002-02-19,2000-06-21,5869,1344
15285,12059,6242,2000-12-05,2000-06-21,2570,1344
15286,110245,6242,2001-10-17,2000-06-21,5043,1344
15287,203106,6242,2002-03-12,2000-06-21,5992,1344
15288,106139,6243,2001-06-13,2000-06-21,4039,1345
15289,10220,6245,2000-10-19,2000-06-21,2194,1346
15290,106125,6245,2001-06-12,2000-06-21,4026,1346
15291,104224,6245,2001-04-23,2000-06-21,3588,1346
15292,107115,6246,2001-07-10,2000-06-21,4281,1347
15293,7160,6246,2000-07-17,2000-06-21,1493,1347
15294,8027,6246,2000-08-03,2000-06-21,1590,1347
15295,9163,6246,2000-09-14,2000-06-21,1923,1347
15296,10204,6246,2000-10-18,2000-06-21,2181,1347
15297,11221,6246,2000-11-17,2000-06-21,2451,1347
15298,12225,6246,2000-12-18,2000-06-21,2721,1347
15299,102129,6246,2001-02-10,2000-06-21,3084,1347
15300,111038,6246,2001-11-05,2000-06-21,5108,1347
15301,102007,6246,2001-02-01,2000-06-21,2977,1347
15302,103209,6246,2001-03-20,2000-06-21,3344,1347
15303,9233,6246,2000-09-20,2000-06-21,1988,1347
15304,107037,6246,2001-07-04,2000-06-21,4207,1347
15305,11088,6246,2000-11-07,2000-06-21,2329,1347
15306,9120,6246,2000-09-11,2000-06-21,1883,1347
15307,11244,6246,2000-11-20,2000-06-21,2473,1347
15308,102044,6246,2001-02-05,2000-06-21,3011,1347
15309,102103,6246,2001-02-08,2000-06-21,3062,1347
15310,104153,6246,2001-04-16,2000-06-21,3525,1347
15311,108045,6246,2001-08-04,2000-06-21,4463,1347
15312,110112,6246,2001-10-08,2000-06-21,4930,1347
15313,110147,6246,2001-10-11,2000-06-21,4959,1347
15314,201135,6246,2002-01-15,2000-06-21,5589,1347
15315,202092,6246,2002-02-09,2000-06-21,5787,1347
15316,104097,6246,2001-04-10,2000-06-21,3475,1347
15317,104264,6246,2001-04-25,2000-06-21,3622,1347
15318,105085,6246,2001-05-10,2000-06-21,3698,1347
15319,9153,6246,2000-09-13,2000-06-21,1913,1347
15320,202137,6246,2002-02-14,2000-06-21,5832,1347
15321,12179,6247,2000-12-14,2000-06-21,2681,1348
15322,7069,6247,2000-07-07,2000-06-21,1414,1348
15323,7075,6247,2000-07-09,2000-06-21,1421,1348
15324,10002,6247,2000-09-30,2000-06-21,2008,1348
15325,11101,6247,2000-11-08,2000-06-21,2342,1348
15326,11107,6247,2000-11-08,2000-06-21,2348,1348
15327,11148,6247,2000-11-10,2000-06-21,2386,1348
15328,103142,6247,2001-03-13,2000-06-21,3282,1348
15329,102176,6247,2001-02-14,2000-06-21,3124,1348
15330,11091,6247,2000-11-07,2000-06-21,2332,1348
15331,11060,6247,2000-11-03,2000-06-21,2307,1348
15332,10223,6247,2000-10-19,2000-06-21,2197,1348
15333,12079,6247,2000-12-07,2000-06-21,2588,1348
15334,112221,6247,2001-12-17,2000-06-21,5440,1348
15335,101211,6247,2001-01-19,2000-06-21,2949,1348
15336,112200,6247,2001-12-14,2000-06-21,5426,1348
15337,110043,6248,2001-10-03,2000-06-21,4865,1349
15338,102088,6248,2001-02-07,2000-06-21,3048,1349
15339,11154,6248,2000-11-11,2000-06-21,2392,1349
15340,11133,6249,2000-11-09,2000-06-21,2373,1350
15341,102059,6249,2001-02-06,2000-06-21,3022,1350
15342,109218,6249,2001-09-24,2000-06-21,4825,1350
15343,106255,6251,2001-06-22,2000-06-21,4144,1352
15344,8087,6251,2000-08-09,2000-06-21,1646,1352
15345,8190,6251,2000-08-17,2000-06-21,1733,1352
15346,8012,6251,2000-08-01,2000-06-21,1578,1352
15347,8134,6251,2000-08-14,2000-06-21,1688,1352
15348,12165,6251,2000-12-14,2000-06-21,2667,1352
15349,106100,6251,2001-06-11,2000-06-21,4008,1352
15350,105091,6251,2001-05-10,2000-06-21,3704,1352
15351,107086,6251,2001-07-09,2000-06-21,4254,1352
15352,101042,6251,2001-01-05,2000-06-21,2800,1352
15353,112047,6251,2001-12-04,2000-06-21,5308,1352
15354,8055,6251,2000-08-07,2000-06-21,1618,1352
15355,8133,6251,2000-08-14,2000-06-21,1687,1352
15356,9172,6251,2000-09-14,2000-06-21,1931,1352
15357,101060,6251,2001-01-08,2000-06-21,2816,1352
15358,101198,6251,2001-01-17,2000-06-21,2936,1352
15359,101203,6251,2001-01-18,2000-06-21,2941,1352
15360,103060,6251,2001-03-06,2000-06-21,3209,1352
15361,103205,6251,2001-03-19,2000-06-21,3340,1352
15362,104118,6251,2001-04-11,2000-06-21,3493,1352
15363,105243,6251,2001-05-23,2000-06-21,3845,1352
15364,107108,6251,2001-07-10,2000-06-21,4274,1352
15365,108156,6251,2001-08-20,2000-06-21,4561,1352
15366,109099,6251,2001-09-12,2000-06-21,4722,1352
15367,10121,6251,2000-10-12,2000-06-21,2109,1352
15368,102210,6251,2001-02-16,2000-06-21,3154,1352
15369,104150,6251,2001-04-16,2000-06-21,3522,1352
15370,112085,6251,2001-12-05,2000-06-21,5330,1352
15371,104067,6251,2001-04-06,2000-06-21,3450,1352
15372,106140,6251,2001-06-13,2000-06-21,4040,1352
15373,12033,6251,2000-12-04,2000-06-21,2546,1352
15374,104177,6251,2001-04-18,2000-06-21,3547,1352
15375,102147,6251,2001-02-12,2000-06-21,3098,1352
15376,10276,6251,2000-10-24,2000-06-21,2239,1352
15377,103062,6251,2001-03-06,2000-06-21,3211,1352
15378,103009,6251,2001-03-01,2000-06-21,3164,1352
15379,103060,7001,2001-03-06,2000-07-01,3209,1353
15380,110088,7001,2001-10-05,2000-07-01,4906,1353
15381,103071,7002,2001-03-07,2000-07-02,3220,1354
15382,106145,7002,2001-06-14,2000-07-02,4045,1354
15383,9096,7007,2000-09-08,2000-07-03,1862,1356
15384,9107,7007,2000-09-10,2000-07-03,1872,1356
15385,9242,7007,2000-09-20,2000-07-03,1996,1356
15386,105248,7007,2001-05-23,2000-07-03,3850,1356
15387,201099,7007,2002-01-11,2000-07-03,5557,1356
15388,111228,7007,2001-11-19,2000-07-03,5242,1356
15389,107242,7007,2001-07-24,2000-07-03,4399,1356
15390,107160,7007,2001-07-14,2000-07-03,4323,1356
15391,102156,7007,2001-02-13,2000-07-03,3105,1356
15392,103064,7007,2001-03-06,2000-07-03,3213,1356
15393,105046,7007,2001-05-04,2000-07-03,3663,1356
15394,105123,7007,2001-05-14,2000-07-03,3736,1356
15395,112094,7007,2001-12-06,2000-07-03,5336,1356
15396,11056,7007,2000-11-03,2000-07-03,2303,1356
15397,110020,7008,2001-10-01,2000-07-03,4846,1357
15398,112069,7008,2001-12-05,2000-07-03,5320,1357
15399,10189,7009,2000-10-17,2000-07-03,2167,1358
15400,106114,7009,2001-06-11,2000-07-03,4017,1358
15401,12137,7011,2000-12-12,2000-07-03,2640,1360
15402,7170,7011,2000-07-17,2000-07-03,1497,1360
15403,112180,7011,2001-12-13,2000-07-03,5408,1360
15404,111278,7011,2001-11-22,2000-07-03,5281,1360
15405,102151,7011,2001-02-13,2000-07-03,3101,1360
15406,106178,7011,2001-06-15,2000-07-03,4074,1360
15407,110172,7011,2001-10-12,2000-07-03,4978,1360
15408,107067,7011,2001-07-06,2000-07-03,4237,1360
15409,102080,7011,2001-02-07,2000-07-03,3040,1360
15410,105035,7011,2001-05-03,2000-07-03,3653,1360
15411,10122,7011,2000-10-12,2000-07-03,2110,1360
15412,8186,7011,2000-08-17,2000-07-03,1731,1360
15413,8203,7011,2000-08-18,2000-07-03,1745,1360
15414,103145,7011,2001-03-14,2000-07-03,3284,1360
15415,106253,7011,2001-06-22,2000-07-03,4142,1360
15416,11242,7011,2000-11-20,2000-07-03,2471,1360
15417,110006,7011,2001-09-29,2000-07-03,4835,1360
15418,102212,7011,2001-02-16,2000-07-03,3156,1360
15419,103023,7011,2001-03-02,2000-07-03,3176,1360
15420,107099,7011,2001-07-09,2000-07-03,4266,1360
15421,106206,7011,2001-06-18,2000-07-03,4101,1360
15422,105298,7011,2001-05-29,2000-07-03,3893,1360
15423,109112,7011,2001-09-13,2000-07-03,4735,1360
15424,103170,7012,2001-03-15,2000-07-03,3308,1361
15425,105101,7012,2001-05-11,2000-07-03,3714,1361
15426,103183,7012,2001-03-16,2000-07-03,3319,1361
15427,104173,7012,2001-04-18,2000-07-03,3543,1361
15428,106267,7012,2001-06-25,2000-07-03,4156,1361
15429,110209,7012,2001-10-16,2000-07-03,5011,1361
15430,201072,7012,2002-01-10,2000-07-03,5536,1361
15431,202090,7012,2002-02-11,2000-07-03,5792,1361
15432,110041,7012,2001-10-03,2000-07-03,4864,1361
15433,111228,7013,2001-11-19,2000-07-03,5242,1362
15434,106259,7013,2001-06-25,2000-07-03,4154,1362
15435,107242,7013,2001-07-24,2000-07-03,4399,1362
15436,7073,7013,2000-07-07,2000-07-03,1417,1362
15437,110020,7013,2001-10-01,2000-07-03,4846,1362
15438,106081,7014,2001-06-07,2000-07-03,3990,1363
15439,7160,7015,2000-07-17,2000-07-03,1493,1364
15440,12077,7015,2000-12-06,2000-07-03,2586,1364
15441,105015,7015,2001-05-02,2000-07-03,3638,1364
15442,105185,7015,2001-05-18,2000-07-03,3791,1364
15443,7074,7015,2000-07-07,2000-07-03,1418,1364
15444,111215,7016,2001-11-16,2000-07-03,5229,1365
15445,110256,7016,2001-10-18,2000-07-03,5051,1365
15446,10261,7016,2000-10-22,2000-07-03,2226,1365
15447,105176,7017,2001-05-17,2000-07-03,3782,1366
15448,110069,7017,2001-10-04,2000-07-03,4889,1366
15449,7035,7017,2000-07-04,2000-07-03,1383,1366
15450,10042,7017,2000-10-05,2000-07-03,2041,1366
15451,10044,7017,2000-10-05,2000-07-03,2043,1366
15452,103080,7018,2001-03-07,2000-07-03,3229,1367
15453,109092,7018,2001-09-11,2000-07-03,4716,1367
15454,8190,7018,2000-08-17,2000-07-03,1733,1367
15455,7209,7018,2000-07-19,2000-07-03,1528,1367
15456,8012,7018,2000-08-01,2000-07-03,1578,1367
15457,11156,7018,2000-11-12,2000-07-03,2394,1367
15458,106100,7018,2001-06-11,2000-07-03,4008,1367
15459,105091,7018,2001-05-10,2000-07-03,3704,1367
15460,106234,7018,2001-06-21,2000-07-03,4124,1367
15461,101026,7018,2001-01-03,2000-07-03,2784,1367
15462,7044,7018,2000-07-05,2000-07-03,1392,1367
15463,7120,7018,2000-07-12,2000-07-03,1452,1367
15464,8112,7018,2000-08-11,2000-07-03,1670,1367
15465,8232,7018,2000-08-22,2000-07-03,1771,1367
15466,10141,7018,2000-10-13,2000-07-03,2126,1367
15467,11225,7018,2000-11-17,2000-07-03,2455,1367
15468,12105,7018,2000-12-09,2000-07-03,2611,1367
15469,12255,7018,2000-12-19,2000-07-03,2749,1367
15470,102145,7018,2001-02-12,2000-07-03,3096,1367
15471,103106,7018,2001-03-10,2000-07-03,3254,1367
15472,103211,7018,2001-03-20,2000-07-03,3345,1367
15473,104044,7018,2001-04-04,2000-07-03,3429,1367
15474,106241,7018,2001-06-21,2000-07-03,4131,1367
15475,105108,7018,2001-05-12,2000-07-03,3721,1367
15476,105151,7018,2001-05-15,2000-07-03,3762,1367
15477,107176,7018,2001-07-16,2000-07-03,4339,1367
15478,112136,7018,2001-12-10,2000-07-03,5370,1367
15479,110109,7018,2001-10-08,2000-07-03,4927,1367
15480,202135,7018,2002-02-14,2000-07-03,5830,1367
15481,202184,7018,2002-02-19,2000-07-03,5876,1367
15482,202008,7018,2002-02-01,2000-07-03,5715,1367
15483,12097,7018,2000-12-08,2000-07-03,2604,1367
15484,11153,7018,2000-11-11,2000-07-03,2391,1367
15485,106127,7018,2001-06-12,2000-07-03,4028,1367
15486,7109,7018,2000-07-12,2000-07-03,1446,1367
15487,11016,7018,2000-11-01,2000-07-03,2268,1367
15488,11288,7018,2000-11-22,2000-07-03,2511,1367
15489,9087,7018,2000-09-07,2000-07-03,1856,1367
15490,106054,7018,2001-06-05,2000-07-03,3966,1367
15491,10144,7018,2000-10-13,2000-07-03,2129,1367
15492,12091,7018,2000-12-07,2000-07-03,2598,1367
15493,106209,7018,2001-06-19,2000-07-03,4104,1367
15494,110141,7018,2001-10-10,2000-07-03,4954,1367
15495,103163,7018,2001-03-14,2000-07-03,3301,1367
15496,105049,7018,2001-05-05,2000-07-03,3666,1367
15497,109127,7018,2001-09-14,2000-07-03,4749,1367
15498,106140,7018,2001-06-13,2000-07-03,4040,1367
15499,110238,7018,2001-10-17,2000-07-03,5036,1367
15500,202148,7018,2002-02-15,2000-07-03,5842,1367
15501,102159,7018,2001-02-14,2000-07-03,3108,1367
15502,103171,7018,2001-03-15,2000-07-03,3309,1367
15503,109213,7018,2001-09-24,2000-07-03,4820,1367
15504,108052,7018,2001-08-06,2000-07-03,4468,1367
15505,11190,7018,2000-11-15,2000-07-03,2424,1367
15506,12194,7018,2000-12-15,2000-07-03,2694,1367
15507,103022,7018,2001-03-01,2000-07-03,3175,1367
15508,103167,7018,2001-03-15,2000-07-03,3305,1367
15509,105096,7018,2001-05-10,2000-07-03,3709,1367
15510,105097,7018,2001-05-10,2000-07-03,3710,1367
15511,106014,7018,2001-06-01,2000-07-03,3928,1367
15512,106177,7018,2001-06-15,2000-07-03,4073,1367
15513,108205,7018,2001-08-24,2000-07-03,4603,1367
15514,111082,7018,2001-11-07,2000-07-03,5132,1367
15515,8001,7018,2000-08-01,2000-07-03,1567,1367
15516,105235,7018,2001-05-22,2000-07-03,3838,1367
15517,109177,7018,2001-09-20,2000-07-03,4793,1367
15518,203019,7018,2002-03-02,2000-07-03,5917,1367
15519,105019,7018,2001-05-02,2000-07-03,3642,1367
15520,109165,7018,2001-09-19,2000-07-03,4784,1367
15521,111025,7018,2001-11-02,2000-07-03,5101,1367
15522,106117,7018,2001-06-12,2000-07-03,4019,1367
15523,106160,7018,2001-06-15,2000-07-03,4057,1367
15524,110034,7018,2001-10-02,2000-07-03,4859,1367
15525,112126,7018,2001-12-08,2000-07-03,5360,1367
15526,112236,7018,2001-12-18,2000-07-03,5452,1367
15527,111072,7018,2001-11-07,2000-07-03,5123,1367
15528,9062,7018,2000-09-06,2000-07-03,1838,1367
15529,12195,7018,2000-12-15,2000-07-03,2695,1367
15530,9047,7018,2000-09-05,2000-07-03,1824,1367
15531,105250,7018,2001-05-23,2000-07-03,3852,1367
15532,109168,7018,2001-09-19,2000-07-03,4785,1367
15533,103115,7018,2001-03-12,2000-07-03,3263,1367
15534,104180,7018,2001-04-18,2000-07-03,3550,1367
15535,106031,7018,2001-06-04,2000-07-03,3944,1367
15536,106055,7018,2001-06-05,2000-07-03,3967,1367
15537,106109,7018,2001-06-11,2000-07-03,4012,1367
15538,107183,7018,2001-07-17,2000-07-03,4346,1367
15539,108080,7018,2001-08-08,2000-07-03,4492,1367
15540,108119,7018,2001-08-14,2000-07-03,4528,1367
15541,109039,7018,2001-09-05,2000-07-03,4669,1367
15542,109207,7018,2001-09-22,2000-07-03,4815,1367
15543,110072,7018,2001-10-04,2000-07-03,4892,1367
15544,110089,7018,2001-10-05,2000-07-03,4907,1367
15545,111220,7018,2001-11-18,2000-07-03,5233,1367
15546,111225,7018,2001-11-19,2000-07-03,5239,1367
15547,203092,7018,2002-03-08,2000-07-03,5980,1367
15548,106059,7019,2001-06-05,2000-07-03,3970,1368
15549,106078,7019,2001-06-07,2000-07-03,3987,1368
15550,7231,7019,2000-07-20,2000-07-03,1545,1368
15551,8068,7019,2000-08-08,2000-07-03,1629,1368
15552,10026,7019,2000-10-04,2000-07-03,2029,1368
15553,111026,7019,2001-11-02,2000-07-03,5102,1368
15554,102066,7019,2001-02-06,2000-07-03,3029,1368
15555,8052,7019,2000-08-07,2000-07-03,1615,1368
15556,7066,7019,2000-07-07,2000-07-03,1411,1368
15557,7228,7019,2000-07-20,2000-07-03,1543,1368
15558,101179,7019,2001-01-16,2000-07-03,2920,1368
15559,103196,7020,2001-03-18,2000-07-04,3330,1369
15560,12200,7020,2000-12-15,2000-07-04,2700,1369
15561,104003,7020,2001-04-01,2000-07-04,3394,1369
15562,110287,7020,2001-10-23,2000-07-04,5079,1369
15563,106213,7020,2001-06-19,2000-07-04,4108,1369
15564,7049,7020,2000-07-05,2000-07-04,1396,1369
15565,10238,7020,2000-10-20,2000-07-04,2207,1369
15566,103049,7020,2001-03-05,2000-07-04,3200,1369
15567,103132,7020,2001-03-13,2000-07-04,3275,1369
15568,9242,7021,2000-09-20,2000-07-04,1996,1370
15569,8019,7022,2000-08-02,2000-07-04,1584,1371
15570,12061,7022,2000-12-06,2000-07-04,2572,1371
15571,103159,7022,2001-03-14,2000-07-04,3298,1371
15572,104260,7022,2001-04-25,2000-07-04,3618,1371
15573,105284,7022,2001-05-27,2000-07-04,3883,1371
15574,108041,7022,2001-08-03,2000-07-04,4459,1371
15575,111102,7022,2001-11-08,2000-07-04,5147,1371
15576,108070,7022,2001-08-07,2000-07-04,4483,1371
15577,108128,7022,2001-08-15,2000-07-04,4537,1371
15578,111079,7023,2001-11-07,2000-07-04,5129,1372
15579,108198,7023,2001-08-23,2000-07-04,4597,1372
15580,103262,7023,2001-03-24,2000-07-04,3389,1372
15581,104210,7023,2001-04-21,2000-07-04,3576,1372
15582,104021,7023,2001-04-02,2000-07-04,3409,1372
15583,9142,7023,2000-09-12,2000-07-04,1903,1372
15584,10256,7023,2000-10-23,2000-07-04,2227,1372
15585,12054,7023,2000-12-05,2000-07-04,2565,1372
15586,107081,7024,2001-07-09,2000-07-04,4249,1373
15587,105208,7024,2001-05-21,2000-07-04,3812,1373
15588,7090,7024,2000-07-10,2000-07-04,1431,1373
15589,10279,7024,2000-10-24,2000-07-04,2241,1373
15590,108131,7024,2001-08-16,2000-07-04,4540,1373
15591,106120,7024,2001-06-12,2000-07-04,4021,1373
15592,11057,7024,2000-11-03,2000-07-04,2304,1373
15593,11283,7024,2000-11-22,2000-07-04,2506,1373
15594,101186,7024,2001-01-17,2000-07-04,2926,1373
15595,11119,7024,2000-11-08,2000-07-04,2360,1373
15596,107166,7024,2001-07-15,2000-07-04,4329,1373
15597,201221,7024,2002-01-23,2000-07-04,5662,1373
15598,11269,7024,2000-11-21,2000-07-04,2495,1373
15599,12156,7024,2000-12-13,2000-07-04,2659,1373
15600,105155,7024,2001-05-16,2000-07-04,3765,1373
15601,201037,7024,2002-01-07,2000-07-04,5505,1373
15602,201205,7024,2002-01-22,2000-07-04,5650,1373
15603,104173,7024,2001-04-18,2000-07-04,3543,1373
15604,107036,7024,2001-07-04,2000-07-04,4206,1373
15605,107138,7024,2001-07-12,2000-07-04,4303,1373
15606,112174,7024,2001-12-13,2000-07-04,5402,1373
15607,202124,7024,2002-02-14,2000-07-04,5820,1373
15608,11048,7024,2000-11-03,2000-07-04,2296,1373
15609,11073,7024,2000-11-06,2000-07-04,2317,1373
15610,110050,7024,2001-10-03,2000-07-04,4872,1373
15611,10198,7024,2000-10-18,2000-07-04,2175,1373
15612,107090,7024,2001-07-09,2000-07-04,4258,1373
15613,112015,7024,2001-12-02,2000-07-04,5299,1373
15614,202024,7024,2002-02-04,2000-07-04,5730,1373
15615,111025,7024,2001-11-02,2000-07-04,5101,1373
15616,111077,7024,2001-11-07,2000-07-04,5127,1373
15617,12213,7024,2000-12-17,2000-07-04,2709,1373
15618,106155,7024,2001-06-14,2000-07-04,4053,1373
15619,107143,7024,2001-07-12,2000-07-04,4307,1373
15620,112147,7024,2001-12-11,2000-07-04,5380,1373
15621,111179,7024,2001-11-14,2000-07-04,5202,1373
15622,12157,7024,2000-12-13,2000-07-04,2660,1373
15623,110232,7024,2001-10-17,2000-07-04,5032,1373
15624,112247,7024,2001-12-19,2000-07-04,5460,1373
15625,106076,7025,2001-06-07,2000-07-04,3986,1374
15626,103077,7025,2001-03-07,2000-07-04,3226,1374
15627,201110,7027,2002-01-13,2000-07-04,5568,1376
15628,109024,7028,2001-09-04,2000-07-04,4656,1377
15629,10054,7029,2000-10-06,2000-07-04,2052,1378
15630,12165,7029,2000-12-14,2000-07-04,2667,1378
15631,9059,7029,2000-09-05,2000-07-04,1835,1378
15632,8130,7029,2000-08-14,2000-07-04,1684,1378
15633,105068,7029,2001-05-08,2000-07-04,3685,1378
15634,110055,7029,2001-10-04,2000-07-04,4876,1378
15635,102154,7029,2001-02-13,2000-07-04,3103,1378
15636,12129,7029,2000-12-12,2000-07-04,2632,1378
15637,106245,7029,2001-06-21,2000-07-04,4135,1378
15638,7205,7029,2000-07-19,2000-07-04,1524,1378
15639,8074,7029,2000-08-09,2000-07-04,1634,1378
15640,11006,7029,2000-11-01,2000-07-04,2259,1378
15641,12029,7029,2000-12-04,2000-07-04,2542,1378
15642,12265,7029,2000-12-20,2000-07-04,2757,1378
15643,102207,7029,2001-02-16,2000-07-04,3151,1378
15644,8192,7029,2000-08-18,2000-07-04,1735,1378
15645,10004,7029,2000-10-01,2000-07-04,2009,1378
15646,101003,7029,2000-12-30,2000-07-04,2765,1378
15647,109040,7029,2001-09-05,2000-07-04,4670,1378
15648,8188,7029,2000-08-17,2000-07-04,1732,1378
15649,9127,7029,2000-09-11,2000-07-04,1889,1378
15650,9132,7029,2000-09-11,2000-07-04,1893,1378
15651,11045,7029,2000-11-02,2000-07-04,2293,1378
15652,101027,7029,2001-01-03,2000-07-04,2785,1378
15653,104023,7029,2001-04-02,2000-07-04,3411,1378
15654,105007,7029,2001-05-01,2000-07-04,3630,1378
15655,105240,7029,2001-05-23,2000-07-04,3843,1378
15656,107198,7029,2001-07-18,2000-07-04,4360,1378
15657,109180,7029,2001-09-20,2000-07-04,4796,1378
15658,112085,7029,2001-12-05,2000-07-04,5330,1378
15659,109140,7029,2001-09-16,2000-07-04,4759,1378
15660,104174,7029,2001-04-18,2000-07-04,3544,1378
15661,101102,7030,2001-01-10,2000-07-04,2853,1379
15662,109084,7030,2001-09-10,2000-07-04,4710,1379
15663,103192,7030,2001-03-19,2000-07-04,3331,1379
15664,109102,7030,2001-09-12,2000-07-04,4725,1379
15665,110291,7030,2001-10-23,2000-07-04,5083,1379
15666,108002,7030,2001-08-01,2000-07-04,4426,1379
15667,110006,7030,2001-09-29,2000-07-04,4835,1379
15668,103206,7030,2001-03-19,2000-07-04,3341,1379
15669,102212,7030,2001-02-16,2000-07-04,3156,1379
15670,10187,7030,2000-10-17,2000-07-04,2165,1379
15671,103023,7030,2001-03-02,2000-07-04,3176,1379
15672,107099,7030,2001-07-09,2000-07-04,4266,1379
15673,106260,7031,2001-06-23,2000-07-04,4147,1380
15674,110227,7031,2001-10-17,2000-07-04,5028,1380
15675,11026,7032,2000-11-02,2000-07-04,2276,1381
15676,106044,7033,2001-06-05,2000-07-04,3958,1382
15677,112160,7035,2001-12-11,2000-07-04,5392,1383
